,name,title_clean,revenues_clean,gross_profit,costs_clean
1184,Sean Penn,The Interpreter,162900000.0,1450000.0,80000000.0
2703,Sean Penn,The Tree of Life,54300000.0,-4850000.0,32000000.0
469,Jon Stewart,Death to Smoochy,8382938.0,-45808531.0,50000000.0
1330,Jeanne Tripplehorn,Basic Instinct,352900000.0,127450000.0,49000000.0
817,Monica Bellucci,Tears of the Sun,86500000.0,-31750000.0,75000000.0
1066,Monica Bellucci,The Apartment,1100000.0,-4150000.0,4700000.0
1524,Vera Farmiga,Running Scared,9400000.0,-10300000.0,15000000.0
1852,Vera Farmiga,The Boy in the Striped Pyjamas,44000000.0,9500000.0,12500000.0
2206,Vera Farmiga,Orphan,78800000.0,19400000.0,20000000.0
2988,Vera Farmiga,The Conjuring,318000000.0,139000000.0,20000000.0
758,Damon Wayans,Marci X,1700000.0,-19150000.0,20000000.0
3206,Jeff Dunham,The Nut Job,120900000.0,17650000.0,42800000.0
1067,Topher Grace,Win a Date with Tad Hamilton!,21300000.0,-11350000.0,22000000.0
363,Andrew Lawrence,Recess: School's Out,44400000.0,-800000.0,23000000.0
2868,Elizabeth Banks,People Like Us,12600000.0,-9700000.0,16000000.0
3456,Elizabeth Banks,Love & Mercy,28600000.0,4300000.0,10000000.0
258,Orlando Jones,Evolution,98400000.0,-30800000.0,80000000.0
1781,Nicholas DAgosto,Rocket Science,755774.0,-4122113.0,4500000.0
3543,Alexander Black,A Hologram for the King,7800000.0,-31100000.0,35000000.0
380,Bruce McGill,Shallow Hal,141100000.0,30550000.0,40000000.0
1221,Philip Baker Hall,The Matador,17300000.0,-3850000.0,12500000.0
1935,Katie Holmes,Mad Money,26400000.0,-8800000.0,22000000.0
2183,Zach Cregger,Miss March,4600000.0,-3700000.0,6000000.0
1318,Emma Roberts,Aquamarine,23006849.0,-496575.5,12000000.0
3576,Benjamin Bratt,The Infiltrator,18300000.0,-18850000.0,28000000.0
2440,Tammy Blanchard,Rabbit Hole,5143154.0,-428423.0,3000000.0
2310,Leighton Meester,Country Strong,20529194.0,-4735403.0,15000000.0
2636,Leighton Meester,Monte Carlo,39700000.0,-150000.0,20000000.0
1518,Jesse Garcia,Quincea̱era,2500000.0,850000.0,400000.0
3405,olandi Vier,Chappie,102100000.0,2050000.0,49000000.0
851,Ron Perlman,Alien: Resurrection,160700000.0,20350000.0,60000000.0
3286,Sean Harris,Deliver Us from Evil,87900000.0,13950000.0,30000000.0
2845,Blythe Danner,The Lucky One,99400000.0,24700000.0,25000000.0
2196,Amy Adams,Night at the Museum: Battle of the Smithsonian,413100000.0,56550000.0,150000000.0
2638,Amy Adams,The Muppets,165200000.0,37600000.0,45000000.0
2853,Amy Adams,The Master,28300000.0,-17850000.0,32000000.0
2950,Amy Adams,American Hustle,251200000.0,85600000.0,40000000.0
1261,Adam Baldwin,Serenity,38900000.0,-19550000.0,39000000.0
887,Tim Allen,Christmas with the Kranks,96600000.0,-11700000.0,60000000.0
2481,Tim Allen,Toy Story 2,497400000.0,158700000.0,90000000.0
2096,David Paymer,Drag Me to Hell,90800000.0,15400000.0,30000000.0
729,Benicio del Toro,The Hunted,45496534.0,-32251733.0,55000000.0
1856,Benicio del Toro,Che,40900000.0,-37550000.0,58000000.0
2499,Benicio del Toro,The Wolfman,139800000.0,-80100000.0,150000000.0
1457,Susan Kellermann,Last Holiday,43300000.0,-23350000.0,45000000.0
1519,Peter OBrien,The Return,11992014.0,-9003993.0,15000000.0
1962,Lake Bell,Over Her Dead Body,21458111.0,729055.5,10000000.0
3469,Lake Bell,No Escape,54400000.0,22200000.0,5000000.0
1674,Chelan Simmons,Good Luck Chuck,59200000.0,4600000.0,25000000.0
1646,Aisha Tyler,Death Sentence,17000000.0,-11500000.0,20000000.0
3340,Miles Teller,Whiplash,49000000.0,21200000.0,3300000.0
2153,Christoph Waltz,Inglourious Basterds,321500000.0,90750000.0,70000000.0
1495,Tiffany Dupont,One Night with the King,13728450.0,-13135775.0,20000000.0
2631,Sarah Paulson,Martha Marcy May Marlene,5400000.0,1700000.0,1000000.0
1701,Ving Rhames,I Now Pronounce You Chuck & Larry,186100000.0,8050000.0,85000000.0
2434,Ving Rhames,Piranha 3D,83100000.0,17550000.0,24000000.0
1676,Andrew Shue,Gracie,3826568.0,-7086716.0,9000000.0
836,Emmanuelle Chriqui,Wrong Turn,28700000.0,1750000.0,12600000.0
1312,Benedict Cumberbatch,Amazing Grace,32120360.0,-12939820.0,29000000.0
3199,Joe Swanberg,You're Next,26900000.0,12450000.0,1000000.0
1422,Eva Longoria,Harsh Times,5967038.0,983519.0,2000000.0
3532,Mike Tyson,Meet the Blacks,9100000.0,3650000.0,900000.0
639,Kate Hudson,Alex & Emma,15368897.0,-22315551.5,30000000.0
1692,C Thomas Howell,The Hitcher,7900000.0,-1850000.0,5800000.0
3137,Xavier Samuel,Plush,3080.0,-1998460.0,2000000.0
899,Ja Rule,The Cookout,12009070.0,-9995465.0,16000000.0
2429,Micah Sloat,Paranormal Activity,193400000.0,96685000.0,15000.0
3232,Wendi McLendonCovey,The Single Moms Club,16300000.0,150000.0,8000000.0
2752,Shelley Long,Best Man Down,1938.0,-1499031.0,1500000.0
1347,Owen Wilson,Cars,462200000.0,111100000.0,120000000.0
1941,Owen Wilson,Marley & Me,247800000.0,63900000.0,60000000.0
3613,Owen Wilson,Masterminds,29200000.0,-10400000.0,25000000.0
715,Julia Stiles,A Guy Thing,17432163.0,-11283918.5,20000000.0
504,Ray Romano,Ice Age,383300000.0,132650000.0,59000000.0
1434,Ray Romano,Ice Age: The Meltdown,660900000.0,250450000.0,80000000.0
2147,Ray Romano,Ice Age: Dawn of the Dinosaurs,886000000.0,353000000.0,90000000.0
3581,Ray Romano,Ice Age: Collision Course,408600000.0,99300000.0,105000000.0
818,Kristanna Loken,Terminator 3: Rise of the Machines,433400000.0,29400000.0,187300000.0
3011,Jane Lynch,Escape from Planet Earth,74600000.0,-2700000.0,40000000.0
2011,Cedric the Entertainer,Street Kings,65600000.0,12800000.0,20000000.0
1310,Angela Bassett,Akeelah and the Bee,18900000.0,3450000.0,6000000.0
2452,August Diehl,Salt,293500000.0,36750000.0,110000000.0
1451,Sarita Choudhury,Lady in the Water,72800000.0,-33600000.0,70000000.0
525,Natasha Richardson,Maid in Manhattan,154900000.0,22450000.0,55000000.0
3484,Domhnall Gleeson,The Revenant,533000000.0,131500000.0,135000000.0
908,Romola Garai,Dirty Dancing: Havana Nights,27700000.0,-11150000.0,25000000.0
1166,Amber Valletta,Hitch,368100000.0,114050000.0,70000000.0
2467,Amber Valletta,The Spy Next Door,45200000.0,-5400000.0,28000000.0
3107,Steve Buscemi,Monsters University,744200000.0,172100000.0,200000000.0
2320,Julie Andrews,Despicable Me,543100000.0,202550000.0,69000000.0
1623,Terrence Howard,The Brave One,69787663.0,-35106168.5,70000000.0
804,Joan Cusack,School of Rock,131300000.0,30650000.0,35000000.0
1179,Joan Cusack,Ice Princess,27600000.0,-11200000.0,25000000.0
3298,Frances Sternhagen,And So It Goes,25312387.0,-5343806.5,18000000.0
316,Kristin Scott Thomas,Life as a House,23903791.0,-15048104.5,27000000.0
14,Richard Tyson,Battlefield Earth,29700000.0,-58150000.0,73000000.0
3152,David Lyons,Safe Haven,97594140.0,20797070.0,28000000.0
2514,William Mapother,Another Earth,1800000.0,800000.0,100000.0
3592,Rodrigo Santoro,Ben-Hur,94100000.0,-52950000.0,100000000.0
567,Shannyn Sossamon,The Rules of Attraction,11819244.0,1909622.0,4000000.0
243,Linda Kozlowski,Crocodile Dundee in Los Angeles,39400000.0,-1450000.0,21150000.0
130,Radha Mitchell,Pitch Black,53200000.0,3600000.0,23000000.0
141,Denzel Washington,Remember the Titans,136700000.0,38350000.0,30000000.0
785,Denzel Washington,Out of Time,55500000.0,-22250000.0,50000000.0
1442,Denzel Washington,Inside Man,184400000.0,47200000.0,45000000.0
2486,Denzel Washington,Unstoppable,167800000.0,-1100000.0,85000000.0
871,John Goodman,Beyond the Sea,8400000.0,-20800000.0,25000000.0
1220,John Goodman,Marilyn Hotchkiss' Ballroom Dancing and Charm School,404870.0,-2297565.0,2500000.0
2737,John Goodman,Argo,232300000.0,71650000.0,44500000.0
1172,Rick Hoffman,Hostel,80600000.0,35500000.0,4800000.0
2053,Sandra Bullock,All About Steve,40100000.0,5050000.0,15000000.0
1963,Andre Braugher,Passengers,5800000.0,-22100000.0,25000000.0
478,Jennifer Lopez,Enough,51801187.0,-12099406.5,38000000.0
1289,Jennifer Lopez,An Unfinished Life,18600000.0,-20700000.0,30000000.0
718,Sigourney Weaver,Holes,71400000.0,15700000.0,20000000.0
2502,Sigourney Weaver,You Again,32000000.0,-4000000.0,20000000.0
1416,Sarah Roemer,The Grudge 2,70700000.0,15350000.0,20000000.0
1648,Sarah Roemer,Disturbia,117800000.0,38900000.0,20000000.0
109,Tim Robbins,Mission to Mars,111000000.0,-44500000.0,100000000.0
1934,Tim Robbins,The Lucky Ones,266967.0,-13866516.5,14000000.0
1011,Patrick Fugit,Saved!,10156933.0,78466.5,5000000.0
3324,Thomas BrodieSangster,The Maze Runner,348300000.0,140150000.0,34000000.0
3112,Stacy Keach,Nebraska,27700000.0,1850000.0,12000000.0
331,Laura Elena Harring,Mulholland Drive,20100000.0,-4950000.0,15000000.0
1770,Brad Garrett,Ratatouille,620700000.0,160350000.0,150000000.0
518,Jennifer Tung,Kung Pow! Enter the Fist,17000000.0,-1500000.0,10000000.0
8,Guinevere Turner,American Psycho,34300000.0,10150000.0,7000000.0
1884,Rob Brown,The Express,9808124.0,-35095938.0,40000000.0
1846,Danny Glover,Be Kind Rewind,30600000.0,-4700000.0,20000000.0
2066,Danny Glover,Battle for Terra,6100000.0,-950000.0,4000000.0
2285,Danny Glover,Alpha and Omega,50500000.0,5250000.0,20000000.0
2396,Danny Glover,Legendary,200393.0,-4899803.5,5000000.0
417,Eminem,8 Mile,242900000.0,80450000.0,41000000.0
720,Joy Bryant,Honey,62200000.0,13100000.0,18000000.0
17,Brendan Fraser,Bedazzled,90383208.0,-2808396.0,48000000.0
555,Brendan Fraser,The Quiet American,27674124.0,-16162938.0,30000000.0
206,Frances OConnor,A.I. Artificial Intelligence,235900000.0,17950000.0,100000000.0
55,Saul Rubinek,The Family Man,124700000.0,2350000.0,60000000.0
783,Daniel Travis,Open Water,54667954.0,26833977.0,500000.0
517,Harrison Ford,K-19: The Widowmaker,65700000.0,-67150000.0,100000000.0
1396,Harrison Ford,Firewall,82800000.0,-8600000.0,50000000.0
1920,Harrison Ford,Indiana Jones and the Last Crusade,474200000.0,181700000.0,55400000.0
2416,Harrison Ford,Morning Glory,60000000.0,-10000000.0,40000000.0
693,Eric Deulen,Elephant,10000000.0,2000000.0,3000000.0
58,Deems Taylor,Fantasia,76400000.0,35920000.0,2280000.0
2408,Joe Pesci,Love Ranch,137885.0,-24931057.5,25000000.0
3073,Jackson Nicoll,Jackass Presents: Bad Grandpa,151800000.0,60900000.0,15000000.0
1489,Brianna Brown,Night of the Living Dead 3D,1553837.0,26918.5,750000.0
506,Bill Pullman,Igby Goes Down,6919198.0,-5540401.0,9000000.0
3524,Melissa Rauch,The Bronze,615816.0,-3192092.0,3500000.0
1438,Paul Giamatti,The Illusionist,87892388.0,27446194.0,16500000.0
3291,Robert Homer Mollohan,Road to Paloma,937000.0,-131500.0,600000.0
1119,Jennifer Aniston,Derailed,57500000.0,6750000.0,22000000.0
2291,Jennifer Aniston,The Bounty Hunter,136300000.0,28150000.0,40000000.0
1401,Ian McKellen,Flushed Away,178000000.0,-60000000.0,149000000.0
2280,Quinton Jackson,The A-Team,177200000.0,-21400000.0,110000000.0
2528,Demian Bichir,A Better Life,1759252.0,-9120374.0,10000000.0
2590,Cate Blanchett,Hanna,65300000.0,2650000.0,30000000.0
910,Mink Stole,A Dirty Shame,1900000.0,-14050000.0,15000000.0
135,Meg Ryan,Proof of Life,62800000.0,-33600000.0,65000000.0
1171,Jonathan Tucker,Hostage,77900000.0,-36050000.0,75000000.0
1706,Jonathan Tucker,In the Valley of Elah,29500000.0,-8250000.0,23000000.0
808,Hank Azaria,Shattered Glass,2900000.0,-4550000.0,6000000.0
2609,Rose Byrne,Insidious,97000000.0,47000000.0,1500000.0
3067,Rose Byrne,Insidious: Chapter 2,161900000.0,75950000.0,5000000.0
29,Kirsten Dunst,Bring It On,90400000.0,34200000.0,11000000.0
1813,Josh Duhamel,Transformers,709700000.0,204850000.0,150000000.0
2496,Josh Duhamel,When in Rome,43000000.0,-33500000.0,55000000.0
43,See Cast,Digimon: The Movie,16600000.0,3300000.0,5000000.0
113,See Cast,My Dog Skip,35547761.0,13273880.5,4500000.0
595,See Cast,Star Trek: Nemesis,67300000.0,-26350000.0,60000000.0
2760,See Cast,Bully,3600000.0,700000.0,1100000.0
24,Ron Rifkin,Boiler Room,28780255.0,7390127.5,7000000.0
298,Steve Zahn,Joy Ride,36600000.0,-4700000.0,23000000.0
140,James Frain,Reindeer Games,32168970.0,-25915515.0,42000000.0
2508,Anjelica Huston,50/50,41100000.0,12550000.0,8000000.0
1211,Nicolas Cage,Lord of War,72600000.0,-13700000.0,50000000.0
1845,Nicolas Cage,Bangkok Dangerous,42500000.0,-23750000.0,45000000.0
3077,Nicolas Cage,Joe,2360000.0,-2820000.0,4000000.0
3614,Lisa Kudrow,The Girl on the Train,173200000.0,41600000.0,45000000.0
928,Ian Holm,Garden State,35825316.0,15412658.0,2500000.0
3186,Skyler Stone,Walking with Dinosaurs,126500000.0,-16750000.0,80000000.0
1510,Kate Graham,Poultrygeist: Night of the Chicken Dead,22623.0,-488688.5,500000.0
2382,Jaden Smith,The Karate Kid,360000000.0,140000000.0,40000000.0
2945,Jaden Smith,After Earth,243800000.0,-8100000.0,130000000.0
1498,Liev Schreiber,The Painted Veil,26809273.0,-5995363.5,19400000.0
94,Jim Carter,The Little Vampire,27965865.0,-21017067.5,35000000.0
393,Charlize Theron,Sweet November,65754228.0,-7122886.0,40000000.0
773,Charlize Theron,Monster,60400000.0,22200000.0,8000000.0
2392,Ashley Bell,The Last Exorcism,67700000.0,32050000.0,1800000.0
1194,Gregory Smith,Kids in America,537667.0,-481166.5,750000.0
620,Jennifer Love Hewitt,The Tuxedo,105000000.0,-7500000.0,60000000.0
2952,Corey Sevier,Apartment 1303 3D,3363093.0,-3318453.5,5000000.0
980,Kurt Russell,Miracle,64400000.0,4200000.0,28000000.0
962,Ryan Hurst,The Ladykillers,76700000.0,3350000.0,35000000.0
688,Derek Richardson,Dumb and Dumberer: When Harry Met Lloyd,39300000.0,650000.0,19000000.0
2184,Hugh Laurie,Monsters vs. Aliens,381500000.0,15750000.0,175000000.0
1319,Hayden Panettiere,The Architect,13737.0,-9993131.5,10000000.0
1909,Jake Weber,The Haunting of Molly Hartley,15400000.0,2700000.0,5000000.0
766,Keanu Reeves,The Matrix Revolutions,427300000.0,103650000.0,110000000.0
811,Keanu Reeves,Something's Gotta Give,266728738.0,53364369.0,80000000.0
2647,Lauren Bittner,Paranormal Activity 3,207000000.0,98500000.0,5000000.0
2227,Eddie Marsan,Sherlock Holmes,524000000.0,172000000.0,90000000.0
2267,Larry David,Whatever Works,35085646.0,2542823.0,15000000.0
3019,Mickey Sumner,Frances Ha,11300000.0,2650000.0,3000000.0
1025,Angelina Jolie,Sky Captain and the World of Tomorrow,58000000.0,-41000000.0,70000000.0
1228,Angelina Jolie,Mr. & Mrs. Smith,478200000.0,129100000.0,110000000.0
2364,Rob Corddry,Hot Tub Time Machine,64600000.0,-3700000.0,36000000.0
3400,Rob Corddry,Hot Tub Time Machine 2,13100000.0,-7450000.0,14000000.0
2597,Devin Brochu,Hesher,449702.0,-6775149.0,7000000.0
1218,Miguel Ferrer,The Man,10300000.0,-14850000.0,20000000.0
2917,Chris Pine,This Means War,156500000.0,13250000.0,65000000.0
1308,Mos Def,16 Blocks,65700000.0,-22150000.0,55000000.0
275,Anthony Hopkins,The Silence of the Lambs,272700000.0,117350000.0,19000000.0
728,Anthony Hopkins,The Human Stain,24863804.0,-17568098.0,30000000.0
1138,Dermot Mulroney,The Family Stone,92283851.0,28141925.5,18000000.0
1242,Ron Livingston,Pretty Persuasion,537126.0,-2231437.0,2500000.0
2251,Ron Livingston,The Time Traveler's Wife,101300000.0,11650000.0,39000000.0
2341,Dwayne Johnson,Faster,35600000.0,-6200000.0,24000000.0
3496,Lauren Cohan,The Boy,64200000.0,22100000.0,10000000.0
1736,Penelope Ann Miller,The Messengers,55010659.0,11505329.5,16000000.0
840,Cal Robertson,Zero Day,8466.0,-15767.0,20000.0
2209,Kevin James,Paul Blart: Mall Cop,183300000.0,65650000.0,26000000.0
2721,Kevin James,Zookeeper,169800000.0,4900000.0,80000000.0
2986,Julie Christie,The Company You Keep,19600000.0,7800000.0,2000000.0
708,Kelly Clarkson,From Justin to Kelly,4900000.0,-9550000.0,12000000.0
1383,Jason Biggs,Eight Below,120500000.0,20250000.0,40000000.0
527,Will Smith,Men in Black II,441800000.0,80900000.0,140000000.0
1075,George Lopez,The Adventures of Sharkboy and Lavagirl,69500000.0,-15250000.0,50000000.0
2346,Jonathan Rhys Meyers,From Paris with Love,52826594.0,-25586703.0,52000000.0
3333,Ben Affleck,Gone Girl,369300000.0,123650000.0,61000000.0
1629,Jack Nicholson,The Bucket List,175400000.0,42700000.0,45000000.0
1185,Jessica Alba,Into the Blue,44400000.0,-27800000.0,50000000.0
2816,Barbra Streisand,The Guilt Trip,41900000.0,-19050000.0,40000000.0
696,Mike Epps,Fighting Temptations,32750821.0,-13624589.5,30000000.0
310,Paul Dano,L.I.E.,1667192.0,133596.0,700000.0
3327,Michael Parks,Tusk,1800000.0,-2100000.0,3000000.0
2256,Gerard Butler,The Ugly Truth,205298907.0,64649453.5,38000000.0
2768,Gerard Butler,Chasing Mavericks,8300000.0,-15850000.0,20000000.0
3418,Taylor Lautner,Tracers,593683.0,-10703158.5,11000000.0
584,Barry Watson,Sorority Boys,12500000.0,-5750000.0,12000000.0
2288,Natalie Portman,Black Swan,329400000.0,151700000.0,13000000.0
3318,Joaquim de Almeida,Atlas Shrugged Part III: Who Is John Galt?,851690.0,-4574155.0,5000000.0
1368,Dave Chappelle,Dave Chappelle's Block Party,12100000.0,3050000.0,3000000.0
1178,John Cusack,The Ice Harvest,10156968.0,-10921516.0,16000000.0
137,Geoffrey Rush,Quills,18000000.0,-4500000.0,13500000.0
1381,Dane Cook,Employee of the Month,38400000.0,7200000.0,12000000.0
2335,Bojana Novakovic,Edge of Darkness,101000000.0,-29500000.0,80000000.0
3398,Jeremy Jordan,The Last Five Years,145427.0,-1927286.5,2000000.0
2833,Katy Perry,Katy Perry: Part of Me,32726956.0,3363478.0,13000000.0
439,Ben Chaplin,Birthday Girl,16200000.0,-4900000.0,13000000.0
1568,Ben Chaplin,Two Weeks,47986.0,-2376007.0,2400000.0
1342,Sacha Baron Cohen,Borat,261600000.0,112800000.0,18000000.0
1098,Joseph GordonLevitt,Brick,3900000.0,1500000.0,450000.0
2044,Joseph GordonLevitt,500 Days of Summer,60700000.0,22850000.0,7500000.0
32,Nick Searcy,Cast Away,429600000.0,124800000.0,90000000.0
1003,Shane Carruth,Primer,424760.0,205380.0,7000.0
3368,Seth Rogen,The Interview,11300000.0,-38350000.0,44000000.0
151,Tommy Lee Jones,Rules of Engagement,71700000.0,-24150000.0,60000000.0
1219,Tommy Lee Jones,Man of the House,21577624.0,-29211188.0,40000000.0
1750,Tommy Lee Jones,No Country for Old Men,171600000.0,60800000.0,25000000.0
3355,Tommy Lee Jones,The Homesman,3440000.0,-14280000.0,16000000.0
2898,Elizabeth Olsen,Silent House,13100000.0,4550000.0,2000000.0
3118,Elizabeth Olsen,Oldboy,4900000.0,-27550000.0,30000000.0
1744,Ethan Suplee,Mr. Woodcock,33600000.0,-5200000.0,22000000.0
2515,Lloyd Owen,Apollo 18,25500000.0,7750000.0,5000000.0
920,Michael Moore,Fahrenheit 9/11,222400000.0,105200000.0,6000000.0
1791,Michael Moore,SiCKO,36000000.0,9000000.0,9000000.0
2262,Ed Asner,Up,735100000.0,192550000.0,175000000.0
3437,Eric D Hill Jr,Brotherly Love,478595.0,-1660702.5,1900000.0
1405,Julianne Moore,Freedomland,14700000.0,-22650000.0,30000000.0
3444,Sofa Vergara,Hot Pursuit,51700000.0,-9150000.0,35000000.0
1733,Rachel McAdams,Married Life,2843997.0,-10578001.5,12000000.0
263,Kerr Smith,The Forsaken,8704851.0,-10647574.5,15000000.0
1895,Jason Segel,Forgetting Sarah Marshall,105200000.0,22600000.0,30000000.0
3254,RZA,Brick Mansions,69000000.0,11500000.0,23000000.0
3498,Donnie Yen,Ip Man,228000000.0,53400000.0,60600000.0
869,Annette Bening,Being Julia,14339171.0,-10830414.5,18000000.0
873,Lauren Bacall,Birth,23925492.0,-8037254.0,20000000.0
2154,Naomi Watts,The International,60161391.0,-19919304.5,50000000.0
1029,Ta Leoni,Spanglish,55000000.0,-52500000.0,80000000.0
2692,Michael Shannon,Take Shelter,5000000.0,-2250000.0,4750000.0
2244,Hector Elizondo,The Taking of Pelham One Two Three,18700000.0,4350000.0,5000000.0
3284,Dinesh DSouza,America: Imagine the World Without Her,14400000.0,2200000.0,5000000.0
2616,Justin Bieber,Justin Bieber: Never Say Never,99036827.0,36518413.5,13000000.0
3079,Justin Bieber,Justin Bieber's Believe,11000000.0,500000.0,5000000.0
1482,Jack Black,Nacho Libre,99300000.0,14650000.0,35000000.0
1561,Jack Black,Tenacious D in The Pick of Destiny,13900000.0,-13050000.0,20000000.0
866,Julie Delpy,Before Sunset,16000000.0,5300000.0,2700000.0
868,Julie Delpy,Before Sunrise,5500000.0,250000.0,2500000.0
2959,Julie Delpy,Before Midnight,23400000.0,8700000.0,3000000.0
2948,Robert Redford,All Is Lost,10200000.0,-3400000.0,8500000.0
450,Tom Hanks,Catch Me If You Can,352100000.0,124050000.0,52000000.0
2278,James Franco,127 Hours,60700000.0,12350000.0,18000000.0
3194,Devon Werkheiser Justin Deeley Nicole Forester,The Wicked,2345675.0,-27162.5,1200000.0
796,see below,The Real Cancun,5300000.0,-4850000.0,7500000.0
1327,see below,Bambi,267400000.0,132842000.0,858000.0
1341,see below,Bobby,20700000.0,-3650000.0,14000000.0
580,Joaquin Phoenix,Signs,408200000.0,132100000.0,72000000.0
476,Kevin Kline,The Emperor's Club,16318449.0,-4340775.5,12500000.0
1154,Elias Koteas,The Greatest Game Ever Played,15400000.0,-17300000.0,25000000.0
3081,Kevin Hart,Kevin Hart: Let Me Explain,32300000.0,13650000.0,2500000.0
