,total_rev,total_profit,count,title_names,total_budget,name,return
Yukiyoshi Ozawa,37600000.0,8800000.0,1,The Forest**,10000000.0,Yukiyoshi Ozawa,0.88
Judah Lewis,4100000.0,-7950000.0,1,Demolition**,10000000.0,Judah Lewis,-0.795
Ryan Robbins,25500000.0,7750000.0,1,Apollo 18**,5000000.0,Ryan Robbins,1.55
Guilied Lopez,12594630.0,3297315.0,1,Maria Full of Grace**,3000000.0,Guilied Lopez,1.099105
Bridget Fonda,72000000.0,-64000000.0,2,Kiss of the Dragon**Monkeybone**,100000000.0,Bridget Fonda,-0.64
Trent Ford,14308132.0,-8845934.0,1,How to Deal**,16000000.0,Trent Ford,-0.552870875
Macaulay Culkin,10899831.0,-4550084.5,2,Party Monster**Saved!**,10000000.0,Macaulay Culkin,-0.45500845
Brian Astro Bradley,45300000.0,9650000.0,1,Earth to Echo**,13000000.0,Brian Astro Bradley,0.742307692308
Jesse L Martin,31600000.0,-24200000.0,1,Rent**,40000000.0,Jesse L Martin,-0.605
Sandra McCoy,15600000.0,6800000.0,1,Cry Wolf**,1000000.0,Sandra McCoy,6.8
Bryan Greenberg,332783764.0,72191882.0,5,Prime**Nobel Son**Bride Wars**The Good Guy**Friends with Benefits**,94200000.0,Bryan Greenberg,0.766368174098
LisaRaye McCoy,254293.0,-372853.5,1,Civil Brand**,500000.0,LisaRaye McCoy,-0.745707
Angus T Jones,43057522.0,5528761.0,1,See Spot Run**,16000000.0,Angus T Jones,0.3455475625
Gregory Smith,14216580.0,-28641710.0,2,American Outlaws**Kids in America**,35750000.0,Gregory Smith,-0.801166713287
Jane Krakowski,274457973.0,-40771013.5,3,The Flintstones in Viva Rock Vegas**Open Season**Kit Kittredge: An American Girl**,178000000.0,Jane Krakowski,-0.22905063764
Dominic Purcell,196400000.0,-61800000.0,3,Blade: Trinity**Killer Elite**Straw Dogs**,160000000.0,Dominic Purcell,-0.38625
DJ Qualls,248567388.0,7483694.0,4,Road Trip**The New Guy**The Core**Hustle & Flow**,116800000.0,DJ Qualls,0.0640727226027
Bruce Greenwood,2589342659.0,277671329.5,15,"Swept Away**The Core**Hollywood Homicide**I, Robot**Capote**Racing Stripes**Eight Below**National Treasure: Book of Secrets**Star Trek**Dinner for Schmucks**Super 8**Flight**Star Trek Into Darkness**Endless Love**Devil's Knot**",1017000000.0,Bruce Greenwood,0.273029822517
Raquel Castro,36100000.0,-16950000.0,1,Jersey Girl**,35000000.0,Raquel Castro,-0.484285714286
Adrian Martinez,8041667.0,-1979166.5,1,Casa de Mi Padre**,6000000.0,Adrian Martinez,-0.329861083333
Felicity Jones,1322046594.0,322773297.0,5,The Tempest**Like Crazy**Inferno**Rogue One: A Star Wars Story**A Monster Calls**,338250000.0,Felicity Jones,0.954244780488
Ryan Merriman,252819158.0,48409579.0,3,Halloween: Resurrection**Final Destination 3**42**,78000000.0,Ryan Merriman,0.620635628205
Derek Richardson,119900000.0,36150000.0,2,Dumb and Dumberer: When Harry Met Lloyd**Hostel**,23800000.0,Derek Richardson,1.51890756303
Leland Orser,576200000.0,203100000.0,3,Confidence**Taken**Taken 3**,85000000.0,Leland Orser,2.38941176471
Verne Troyer,402000000.0,46000000.0,3,Austin Powers in Goldmember**The Love Guru**The Imaginarium of Doctor Parnassus**,155000000.0,Verne Troyer,0.296774193548
Holliday Grainger,595600000.0,122800000.0,2,Cinderella**The Finest Hours**,175000000.0,Holliday Grainger,0.701714285714
Lindsay Beamish,5400000.0,700000.0,1,Shortbus**,2000000.0,Lindsay Beamish,0.35
Diego Luna,1751035480.0,391317740.0,8,Dirty Dancing: Havana Nights**The Terminal**Mr. Lonely**Milk**Casa de Mi Padre**Elysium**The Book of Life**Rogue One: A Star Wars Story**,484200000.0,Diego Luna,0.808173771169
Bob Joles,135703599.0,47851799.5,1,The Jungle Book 2**,20000000.0,Bob Joles,2.392589975
Melonie Diaz,49200000.0,-6300000.0,3,Be Kind Rewind**Fruitvale Station**The Cobbler**,30900000.0,Melonie Diaz,-0.203883495146
Patricia Arquette,177325320.0,-25337340.0,4,Little Nicky**Holes**Girl in Progress**Boyhood**,114000000.0,Patricia Arquette,-0.222257368421
Alexis Bledel,112243513.0,-37078243.5,6,Tuck Everlasting**The Sisterhood of the Traveling Pants**The Sisterhood of the Traveling Pants 2**Post Grad**The Good Guy**Violet & Daisy**,93200000.0,Alexis Bledel,-0.397835230687
Andie MacDowell,249900000.0,-89050000.0,5,Town & Country**Beauty Shop**Barnyard**Footloose**Muppets from Space**,214000000.0,Andie MacDowell,-0.416121495327
Alex Kendrick,45508234.0,18134117.0,4,Flywheel**Facing the Giants**Courageous**The Lost Medallion: The Adventures of Billy Stone**,4620000.0,Alex Kendrick,3.92513354978
Jude Law,3406714918.0,242357459.0,19,A.I. Artificial Intelligence**Enemy at the Gates**Road to Perdition**Cold Mountain**Alfie**The Aviator**Closer**Sky Captain and the World of Tomorrow**All the King's Men**The Holiday**The Imaginarium of Doctor Parnassus**Sherlock Holmes**Repo Men**Contagion**Hugo**Sherlock Holmes: A Game of Shadows**Rise of the Guardians**Side Effects**Spy**,1461000000.0,Jude Law,0.165884639973
Sarah Carter,7516532.0,-17241734.0,1,DOA: Dead or Alive**,21000000.0,Sarah Carter,-0.821034952381
Blake Anderson,18000000.0,2000000.0,1,Dope**,7000000.0,Blake Anderson,0.285714285714
Betty White,862900000.0,268450000.0,4,Bringing Down the House**The Proposal**You Again**The Lorax**,163000000.0,Betty White,1.64693251534
Dayo Okeniyi,440600000.0,65300000.0,1,Terminator Genisys**,155000000.0,Dayo Okeniyi,0.421290322581
Jordan Nagai,735100000.0,192550000.0,1,Up**,175000000.0,Jordan Nagai,1.10028571429
Morena Baccarin,783100000.0,333550000.0,1,Deadpool**,58000000.0,Morena Baccarin,5.75086206897
Marcel Iure,27600000.0,-19200000.0,1,Goal! The Dream Begins**,33000000.0,Marcel Iure,-0.581818181818
Angelina Jolie,5631213330.0,837606665.0,21,Gone in 60 Seconds**Lara Croft: Tomb Raider**Original Sin**Life or Something Like It**Beyond Borders**Alexander**Shark Tale**Sky Captain and the World of Tomorrow**Taking Lives**Mr. & Mrs. Smith**The Good Shepherd**Beowulf**A Mighty Heart**Changeling**Kung Fu Panda**Wanted**Salt**The Tourist**Kung Fu Panda 2**Maleficent**Kung Fu Panda 3**,1978000000.0,Angelina Jolie,0.423461407988
Hctor Elizondo,706900000.0,154450000.0,5,The Princess Diaries**The Princess Diaries 2: Royal Engagement**Valentine's Day**New Year's Eve**Mother's Day**,199000000.0,Hctor Elizondo,0.776130653266
Robert Joy,187600000.0,28800000.0,3,Land of the Dead**The Hills Have Eyes**Superhero Movie**,65000000.0,Robert Joy,0.443076923077
JoBeth Williams,121700000.0,50150000.0,1,Poltergeist**,10700000.0,JoBeth Williams,4.68691588785
Dana Andrews,23700000.0,9750000.0,1,The Best Years of Our Lives**,2100000.0,Dana Andrews,4.64285714286
Jeremy Sisto,90665883.0,-24267058.5,5,Angel Eyes**May**Thirteen**Wrong Turn**Waitress**,69600000.0,Jeremy Sisto,-0.348664633621
Talia Shire,119900000.0,17950000.0,1,Rocky V**,42000000.0,Talia Shire,0.427380952381
Ana Villafae,6300000.0,-6850000.0,1,Max Steel**,10000000.0,Ana Villafae,-0.685
James Stewart,36800000.0,17400000.0,1,Rear Window**,1000000.0,James Stewart,17.4
Robert Shaw,66000000.0,19000000.0,2,The Deep**The Taking of Pelham One Two Three**,14000000.0,Robert Shaw,1.35714285714
Leo Howard,48800000.0,-65600000.0,1,Conan the Barbarian**,90000000.0,Leo Howard,-0.728888888889
Jake Thomas,55500000.0,10750000.0,1,The Lizzie McGuire Movie**,17000000.0,Jake Thomas,0.632352941176
Sarah Jessica Parker,1262935346.0,225467673.0,8,The Family Stone**Failure to Launch**Sex and the City**Did You Hear About the Morgans?**Sex and the City 2**I Don't Know How She Does It**New Year's Eve**Escape from Planet Earth**,406000000.0,Sarah Jessica Parker,0.555339096059
Michelle Ainge,1250798.0,125399.0,1,The Singles Ward**,500000.0,Michelle Ainge,0.250798
Mercedes Ruehl,49136.0,-975432.0,1,The Amati Girls**,1000000.0,Mercedes Ruehl,-0.975432
Ginnifer Goodwin,1500193743.0,460096871.5,6,Win a Date with Tad Hamilton!**Walk the Line**He's Just Not That Into You**Ramona and Beezus**Something Borrowed**Zootopia**,290000000.0,Ginnifer Goodwin,1.58654093621
Simon Abkarian,599000000.0,149500000.0,1,Casino Royale**,150000000.0,Simon Abkarian,0.996666666667
Mickey Rooney,634500000.0,197850000.0,2,"It's a Mad, Mad, Mad, Mad World**Night at the Museum**",119400000.0,Mickey Rooney,1.65703517588
Adrian Grenier,377800000.0,98900000.0,3,Cecil B. Demented**The Devil Wears Prada**Entourage**,90000000.0,Adrian Grenier,1.09888888889
Lulu Wilson,81700000.0,31850000.0,1,Ouija: Origin of Evil**,9000000.0,Lulu Wilson,3.53888888889
Chris Noth,630570475.0,183285237.5,4,The Glass House**The Perfect Man**Sex and the City**Lovelace**,132000000.0,Chris Noth,1.38852452652
Leopold Stokowski,76400000.0,35920000.0,1,Fantasia**,2280000.0,Leopold Stokowski,15.7543859649
Logan MarshallGreen,474554835.0,66277417.5,4,Devil**Prometheus**Snowden**The Invitation**,171000000.0,Logan MarshallGreen,0.387587236842
Bruce Willis,3944838320.0,381019160.0,27,The Kid**Unbreakable**The Whole Nine Yards**Tears of the Sun**The Whole Ten Yards**Hostage**Sin City**16 Blocks**Lucky Number Slevin**Over the Hedge**Grindhouse**Live Free or Die Hard**Die Hard with a Vengeance**Perfect Stranger**What Just Happened**Assassination of a High School President**Surrogates**Cop Out**Red**The Cold Light Of Day**The Expendables 2**Looper**Moonrise Kingdom**G.I. Joe: Retaliation**A Good Day to Die Hard**Red 65**Sin City: A Dame to Kill For**,1591400000.0,Bruce Willis,0.239423878346
Wanda Sykes,783949918.0,34974959.0,5,Pootie Tang**Monster-in-Law**Barnyard**Over the Hedge**Evan Almighty**,357000000.0,Wanda Sykes,0.0979690728291
Perdita Weeks,41800000.0,15900000.0,1,"As Above, So Below**",5000000.0,Perdita Weeks,3.18
John Leguizamo,4320489555.0,1074244777.5,20,Titan A.E.**Moulin Rouge!**Collateral Damage**Empire**Ice Age**Assault on Precinct 13**The Honeymooners**Land of the Dead**Ice Age: The Meltdown**Love in the Time of Cholera**The Happening**Righteous Kill**Ice Age: Dawn of the Dinosaurs**The Lincoln Lawyer**Ice Age: Continental Drift**One for the Money**Walking with Dinosaurs**Ride Along**The Infiltrator**Ice Age: Collision Course**,1086000000.0,John Leguizamo,0.98917566989
Azura Skye,45800000.0,2900000.0,1,One Missed Call**,20000000.0,Azura Skye,0.145
Kristin Davis,1420300000.0,260150000.0,7,The Adventures of Sharkboy and Lavagirl**Deck the Halls**The Shaggy Dog**Sex and the City**Couples Retreat**Sex and the City 2**Journey 2: The Mysterious Island**,450000000.0,Kristin Davis,0.578111111111
Alicia Silverstone,239400000.0,29700000.0,3,Scooby-Doo 2: Monsters Unleashed**Beauty Shop**Stormbreaker**,90000000.0,Alicia Silverstone,0.33
Daniel Prvost,65400000.0,20200000.0,1,The Dinner Game**,12500000.0,Daniel Prvost,1.616
George Takei,74500000.0,-22750000.0,1,Kubo and the Two Strings**,60000000.0,George Takei,-0.379166666667
and Jodie Foster,2036599.0,-10981700.5,1,The Dangerous Lives of Altar Boys**,12000000.0,and Jodie Foster,-0.915141708333
Shawn Doyle,68100000.0,3050000.0,1,Frequency**,31000000.0,Shawn Doyle,0.0983870967742
Jake Miller,4500000.0,-750000.0,1,Paranoid Park**,3000000.0,Jake Miller,-0.25
Mekhi Phifer,434856384.0,87428192.0,5,O**8 Mile**Impostor**Honey**Dawn of the Dead**,130000000.0,Mekhi Phifer,0.672524553846
Martin Balsam,18700000.0,4350000.0,1,The Taking of Pelham One Two Three**,5000000.0,Martin Balsam,0.87
Eric Bent,5300000.0,-19350000.0,1,Glitter**,22000000.0,Eric Bent,-0.879545454545
Cory Michael Smith,60581.0,-969709.5,1,Camp X-Ray**,1000000.0,Cory Michael Smith,-0.9697095
Aries Spears,25900.0,-4987050.0,1,Hood of Horror**,5000000.0,Aries Spears,-0.99741
Addison Timlin,1938.0,-1499031.0,1,Best Man Down**,1500000.0,Addison Timlin,-0.999354
Julie Hagerty,122600000.0,-7700000.0,2,Freddy Got Fingered**Confessions of a Shopaholic**,69000000.0,Julie Hagerty,-0.111594202899
Luke Benward,33589427.0,2794713.5,1,Because of Winn-Dixie**,14000000.0,Luke Benward,0.199622392857
Alexander Michaletos,994790.0,-11502605.0,1,Duma**,12000000.0,Alexander Michaletos,-0.958550416667
Leonardo DiCaprio,6648500000.0,1801250000.0,16,The Beach**Catch Me If You Can**Gangs of New York**The Aviator**Blood Diamond**The Departed**Body of Lies**Revolutionary Road**Inception**Shutter Island**J. Edgar**Django Unchained**Titanic**The Great Gatsby**The Wolf of Wall Street**The Revenant**,1523000000.0,Leonardo DiCaprio,1.18269862114
Pauline Collins,34300000.0,-4850000.0,1,You Will Meet a Tall Dark Stranger**,22000000.0,Pauline Collins,-0.220454545455
Mina Kolb,194568.0,-1402716.0,1,I Want Someone to Eat Cheese With**,1500000.0,Mina Kolb,-0.935144
Harriet Owen,109900000.0,34950000.0,1,Return to Never Land**,20000000.0,Harriet Owen,1.7475
Charles Henry Dyson Adrian,2861020.0,230510.0,1,Home Run**,1200000.0,Charles Henry Dyson Adrian,0.192091666667
Raquel Welch,1500000.0,-20000.0,1,Bedazzled**,770000.0,Raquel Welch,-0.025974025974
Josh Flitter,30700000.0,-4650000.0,1,Nancy Drew**,20000000.0,Josh Flitter,-0.2325
Penn Badgley,194424526.0,47712263.0,4,John Tucker Must Die**The Stepfather**Easy A**Margin Call**,49500000.0,Penn Badgley,0.96388410101
Gil McKinney,38600000.0,14300000.0,1,The Grudge 3**,5000000.0,Gil McKinney,2.86
Robert Downey Jr,8520337174.0,2203468587.0,20,"Wonder Boys**Gothika**The Singing Detective**Good Night, and Good Luck.**Kiss Kiss Bang Bang**A Scanner Darkly**The Shaggy Dog**Zodiac**Iron Man**Tropic Thunder**Sherlock Holmes**The Soloist**Due Date**Iron Man 2**Sherlock Holmes: A Game of Shadows**The Avengers**Iron Man 3**The Judge**Avengers: Age of Ultron**Captain America: Civil War**",2056700000.0,Robert Downey Jr,1.07136120338
Haluk Bilginer,2300684.0,-13849658.0,1,Buffalo Soldiers**,15000000.0,Haluk Bilginer,-0.923310533333
Ethan Embry,275989809.0,-8105095.5,5,Sweet Home Alabama**They**Timeline**Vacancy**Cheap Thrills**,146100000.0,Ethan Embry,-0.0554763552361
Emily Browning,298903080.0,-74548460.0,3,Lemony Snicket's A Series of Unfortunate Events**Sucker Punch**Plush**,224000000.0,Emily Browning,-0.332805625
Sharni Vinson,186200000.0,62100000.0,2,Step Up 3**You're Next**,31000000.0,Sharni Vinson,2.00322580645
Anthony LaPaglia,765513737.0,-7243131.5,5,Autumn in New York**The Architect**Happy Feet**Legend of the Guardians: The Owls of Ga'Hoole**Happy Feet Two**,390000000.0,Anthony LaPaglia,-0.0185721320513
Debbie Shapiro,3003296.0,-42498352.0,1,Isn't She Great**,44000000.0,Debbie Shapiro,-0.965871636364
Tim Blake Nelson,732591645.0,22295822.5,10,"O Brother, Where Art Thou?**The Good Girl**Holes**The Last Shot**Scooby-Doo 2: Monsters Unleashed**Syriana**Hoot**The Incredible Hulk**Saint John of Las Vegas**Big Miracle**",344000000.0,Tim Blake Nelson,0.0648134375
Ike Barinholtz,973000000.0,226500000.0,4,Disaster Movie**Meet the Spartans**Neighbors 2: Sorority Rising**Suicide Squad**,260000000.0,Ike Barinholtz,0.871153846154
Collette Wolfe,26973554.0,-4513223.0,1,Observe and Report**,18000000.0,Collette Wolfe,-0.250734611111
Rade erbedija,1307566074.0,300783037.0,8,Mission: Impossible 2**Snatch**The Fog**Shooter**The Eye**Quarantine**Taken 2**The Legend of Hercules**,353000000.0,Rade erbedija,0.852076592068
Brian Gully,18637201.0,-3681399.5,1,Admission**,13000000.0,Brian Gully,-0.283184576923
Paul Walker,4247983997.0,1057991998.5,16,The Skulls**The Fast and the Furious**Joy Ride**2 Fast 2 Furious**Timeline**Into the Blue**Eight Below**Flags of Our Fathers**Running Scared**Fast & Furious**Takers**Fast Five**Fast & Furious 6**Hours**Brick Mansions**Furious 7**,1066000000.0,Paul Walker,0.992487803471
Marisa Tomei,1579930902.0,263265451.0,18,"The Watcher**What Women Want**In the Bedroom**Someone like You**The Guru**The Wild Thornberrys Movie**Anger Management**Alfie**Marilyn Hotchkiss' Ballroom Dancing and Charm School**Before the Devil Knows You're Dead**Wild Hogs**War, Inc.**The Wrestler**Cyrus**Crazy, Stupid, Love**The Ides of March**The Lincoln Lawyer**Parental Guidance**",526700000.0,Marisa Tomei,0.499839474084
Akira Takarada,12000000.0,-13500000.0,1,Godzilla: Final Wars**,19500000.0,Akira Takarada,-0.692307692308
Peter Strauss,71100000.0,-24450000.0,1,xXx: State of the Union**,60000000.0,Peter Strauss,-0.4075
John Corbett,669801170.0,208900585.0,8,My Big Fat Greek Wedding**Raise Your Voice**Raising Helen**The Messengers**I Hate Valentine's Day**Ramona and Beezus**The Boy Next Door**My Big Fat Greek Wedding 2**,126000000.0,John Corbett,1.65794115079
Vanessa Williams,31500000.0,3750000.0,1,Johnson Family Vacation**,12000000.0,Vanessa Williams,0.3125
Ellen Wong,47700000.0,-61150000.0,1,Scott Pilgrim vs. the World**,85000000.0,Ellen Wong,-0.719411764706
Christine Baranski,1193828852.0,340914426.0,5,Dr. Seuss' How the Grinch Stole Christmas**The Guru**Marci X**Mamma Mia!**Into the Woods**,256000000.0,Christine Baranski,1.33169697656
Cedric Yarbrough,22000000.0,1000000.0,1,Reno 911!: Miami**,10000000.0,Cedric Yarbrough,0.1
Pablo Rosso,32500000.0,14250000.0,1,REC**,2000000.0,Pablo Rosso,7.125
Mia Farrow,150100000.0,30050000.0,2,The Omen**Be Kind Rewind**,45000000.0,Mia Farrow,0.667777777778
Matt Craven,43900000.0,-58050000.0,1,Timeline**,80000000.0,Matt Craven,-0.725625
Oliver Cooper,102700000.0,39350000.0,1,Project X**,12000000.0,Oliver Cooper,3.27916666667
Bryce Dallas Howard,4361700000.0,1276850000.0,9,The Village**Lady in the Water**Spider-Man 3**Terminator Salvation**The Twilight Saga: Eclipse**50/50**The Help**Jurassic World**Pete's Dragon**,904000000.0,Bryce Dallas Howard,1.41244469027
Eve,3759831218.0,865208609.0,22,Boiler Room**The Next Best Thing**Barbershop**The Wild Thornberrys Movie**Barbershop 2: Back in Business**The Cookout**Shrek 2**The Woodsman**Starter for 10**Because I Said So**Shrek the Third**Stardust**Race to Witch Mountain**She's Out of My League**ATM**Beauty and the Beast**Parental Guidance**Blue Ruin**Star Trek Into Darkness**Barbershop: The Next Cut**Criminal**Miss Peregrine's Home for Peculiar Children**,1014707000.0,Eve,0.852668414626
Jessica Szohr,176600000.0,6300000.0,2,Piranha 3D**The Internship**,82000000.0,Jessica Szohr,0.0768292682927
Neel Sethi,966600000.0,308300000.0,1,The Jungle Book**,175000000.0,Neel Sethi,1.76171428571
Cobie Smulders,3900861514.0,1152430757.0,6,The Long Weekend**The Avengers**Safe Haven**Captain America: The Winter Soldier**Avengers: Age of Ultron**Jack Reacher: Never Go Back**,798000000.0,Cobie Smulders,1.4441488183
Eve Plumb,993313.0,76656.5,1,Blue Ruin**,420000.0,Eve Plumb,0.18251547619
Ben Gazzara,2807390.0,-1596305.0,1,Happiness**,3000000.0,Ben Gazzara,-0.532101666667
Kevin Tighe,100700000.0,36350000.0,1,My Bloody Valentine 3D**,14000000.0,Kevin Tighe,2.59642857143
JeanHugues Anglade,65400000.0,-12300000.0,1,Taking Lives**,45000000.0,JeanHugues Anglade,-0.273333333333
David Moscow,101500000.0,32750000.0,1,Just Married**,18000000.0,David Moscow,1.81944444444
Stephan Enquist,34409206.0,6604603.0,1,Darkness**,10600000.0,Stephan Enquist,0.623075754717
Clarence Williams III,208768970.0,32384485.0,2,Reindeer Games**The Butler**,72000000.0,Clarence Williams III,0.449784513889
Helena Bonham Carter,5552036682.0,1140018341.0,13,Novocaine**Planet of the Apes**Big Fish**Charlie and the Chocolate Factory**Corpse Bride**Harry Potter and the Order of the Phoenix**Sweeney Todd: The Demon Barber of Fleet Street**Harry Potter and the Half-Blood Prince**Terminator Salvation**Alice in Wonderland**Dark Shadows**The Lone Ranger**Cinderella**,1636000000.0,Helena Bonham Carter,0.696832726773
William Hurt,2943080379.0,359540189.5,15,A.I. Artificial Intelligence**Changing Lanes**Tuck Everlasting**The Village**A History of Violence**Syriana**The Good Shepherd**Into the Wild**Mr. Brooks**The Incredible Hulk**Vantage Point**Robin Hood**The Host**Race**Captain America: Civil War**,1112000000.0,William Hurt,0.323327508543
